"Scientific";"GBIF";"Sci_litt";"NCBI";"Wiki_views";"Wiki_verna";"Flickr"
"Taenianotus triacanthus";0,52861828655723;0;0,419429146826538;0,790676634192615;0;0,815036348580944
"Thalassoma amblycephalum";0,70905036566405;0,215861659184109;0,340422948665387;0,682281284203037;0,19195872000656;0,34742627140739
"Thalassoma bifasciatum";1;0,76183832526982;0,448216567644795;0,797371560395326;0,19195872000656;0,831369582941566
"Thalassoma duperrey";0,867338338720827;0,54688906681441;0,287832053078275;0,682782904087691;0,19195872000656;0,584364079463601
"Thalassoma grammaticum";0,382596840623183;0,0929665563974237;0,218002116852115;0,60932380803762;0,19195872000656;0,224520970838368
"Thalassoma hardwicke";0,689987145801067;0,401794771978956;0,428936920485813;0,702611483355489;0,30424737289683;0,645019868552566
"Thalassoma hebraicum";0,416887748692054;0,0929665563974237;0,253258145021103;0,628846094403335;0,19195872000656;0,398234106542063
"Thalassoma heiseri";0,219900930158969;0;0,197161922833415;0,648863919966403;0,19195872000656;0
"Thalassoma jansenii";0,490079177764494;0;0,36354687820711;0,619480039329816;0,19195872000656;0,288531272972542
"Thalassoma lucasanum";0,617891546943118;0,408338625400148;0,2318151723554;0,671291809081905;0,19195872000656;0,487674426543828
"Thalassoma lunare";0,722011507169312;0,487881749148145;0,435326959231308;0,743999064615624;0,68816481290995;0,660746601567609
"Thalassoma lutescens";0,767789982355502;0,278899669192271;0,351552590840747;0,688895746718249;0,19195872000656;0,541013813227911
"Thalassoma nigrofasciatum";0,451088263573063;0;0,111065648398302;0,576502313078465;0,19195872000656;0,300474357112997
"Thalassoma pavo";0,724247466721502;0,582601564366128;0,392675235621148;0,852999343747572;0,664068065463838;0,751711981444883
"Thalassoma purpureum";0,607458271884287;0,147348505711095;0,341219255681329;0,691246385387299;0,19195872000656;0,495120629164088
"Thalassoma quinquevittatum";0,805805777485436;0,215861659184109;0,406432445884663;0,635494637189919;0,19195872000656;0,426195675959063
"Thalassoma rueppellii";0,425882116209466;0,147348505711095;0,231429321965368;0,662393609853042;0,19195872000656;0,49984977681141
"Thalassoma trilobatum";0,564685398323701;0;0,293626983658849;0,676841404720448;0,19195872000656;0,549100976528085
"Thamnaconus analis";0,249070412818469;0;0,0621976616934807;0,550850933698352;0;0
"Trachypoma macracanthus";0,469228584254184;0;0,191704476107254;0,635146925080789;0;0,362185373824889
"Upeneus tragula";0,675755065132356;0,487881749148145;0,428128209554995;0,638706167228235;0,38391744001312;0,561044060668539
"Variola albimarginata";0,418542387546187;0,278899669192271;0,422062171734452;0,567979880496982;0;0,368960404301142
"Variola louti";0,644674590317455;0,472963901150897;0,41360967304918;0,714617312060083;0;0,585540684725341
"Xanthichthys mento";0,410668142216836;0,0929665563974237;0,232124640273891;0,72015516549789;0;0,40826406131224
"Xenocys jessiae";0,309322673623618;0;0,173263310091783;0,653811668129163;0;0,417550348975609
"Zanclus cornutus";0,79272283535691;0,353956676086477;0,451423284020041;0,886355786212874;0,856026785470398;0,845817271095277
"Zebrasoma desjardinii";0,443863785843263;0,240315062108519;0,362145300393209;0,760349708037044;0,19195872000656;0,686242173995789
"Zebrasoma flavescens";0,724308246576949;0,464832781987119;0,41097983037389;0,851343834500057;0,7103316717558;0,842847759154681
"Zebrasoma rostratum";0,4606773756735;0;0,259057547124672;0,729809646764721;0,30424737289683;0,321407493460393
"Zebrasoma scopas";0,762849630824448;0,379997344753473;0,443132273798943;0,800172350785601;0,30424737289683;0,607013165691794
"Zebrasoma xanthurum";0,402175369663236;0,260990119689053;0,318865276718957;0,815962372258087;0,38391744001312;0,604017623688185
